user_id,pay_days,repay_days
370806034,10,10
370806633,10,11
370806863,15,17
370806887,30,30
370806897,10,12
370807074,10,19
370807178,30,33
370807262,30,30
370807296,10,11
370807419,30,31
370807623,15,15
370808096,15,31
370808119,10,24
370808138,15,18
370808328,30,41
370808482,10,10
370808573,10,26
370808740,15,16
370808777,15,16
370808802,30,33
370809051,10,25
370809122,15,15
370809141,10,12
370809544,10,16
370809758,10,10
370809939,10,40
370809974,30,30
370809988,30,34
370810091,10,44
370810184,10,10
370810282,10,12
370810290,10,10
370810341,10,31
370810392,10,10
370810686,10,11
370810796,10,22
370810898,10,39
370811013,10,10
370811139,30,30
370811205,10,15
370811307,15,30
370811336,10,29
370811678,10,11
370811904,10,70
370812081,10,14
370812178,15,15
370812626,30,38
370812691,15,17
370812788,30,32
370812809,10,30
370813080,10,10
370813289,15,15
370813340,30,31
370813412,15,15
370813516,10,12
370813563,10,10
370813675,10,33
370813680,15,18
370813722,30,32
370813893,10,14
370813913,10,12
370813943,10,10
370814460,30,32
370814482,10,28
370815092,15,16
370815140,10,13
370815224,10,54
370815268,10,15
370815440,10,10
370815551,15,19
370815678,10,41
370815853,10,10
370816299,10,40
370816422,30,32
370816424,30,30
370816558,10,14
370816784,30,31
370816813,10,13
370816862,30,31
370817369,10,12
370817423,10,29
370817495,15,45
370817529,10,17
370817534,15,16
370817540,30,30
370817552,30,30
370817718,10,20
370817779,30,39
370817798,10,11
370818002,15,17
370818074,10,10
370818155,15,15
370818353,10,11
370818384,10,12
370818560,30,32
370818882,15,15
370818930,30,30
370819237,30,30
370819245,10,10
370819296,10,17
370819297,10,27
370819695,30,30
370819713,30,30
370819797,30,30
370820043,15,18
370820057,30,30
370820076,10,19
370820229,15,16
370820303,10,10
370820306,30,30
370820351,10,36
370820426,15,15
370820464,15,15
370820480,10,21
370820489,30,30
370820809,30,30
370820910,30,31
370821015,10,10
370821146,15,15
370821200,10,36
370821245,10,15
370821354,30,30
370821396,30,35
370821556,15,15
370821582,10,12
370821664,30,33
370821697,10,10
370821720,15,15
370821774,30,30
370821879,10,55
370821908,10,59
370822050,30,30
370822521,30,30
370822707,15,18
370822826,15,21
370822987,15,15
370823355,15,17
370823439,10,10
370823543,30,90
370823764,15,15
370823993,15,15
370824125,10,10
370824167,30,30
370824247,10,130
370824460,15,15
370824464,30,31
370824553,30,30
370824590,10,10
370824609,30,36
370824663,15,16
370824708,30,30
370824746,30,30
370824845,15,16
370824849,30,37
370824861,15,16
370824965,15,15
370825309,15,15
370825576,30,30
370825654,10,54
370825660,15,30
370825701,15,37
370826133,10,14
370826244,30,36
370826271,10,10
370826286,15,15
370826326,10,12
370826403,30,32
370826439,30,30
370826457,10,43
370826629,10,15
370826666,10,27
370826798,30,30
370826810,30,30
370826949,15,15
370827642,10,26
370828433,30,30
370828671,10,26
370828811,30,30
370829207,30,31
370829209,30,30
370829326,15,41
370829966,15,15
370830205,30,35
370830209,30,31
370830289,30,30
370830294,15,19
370830390,10,15
370830557,30,30
370830580,30,30
370830957,10,33
370831000,10,34
370831040,30,30
370831128,10,40
370831171,15,16
370831292,30,36
370831316,15,15
370831401,30,31
370831549,10,11
370831641,10,34
370831648,15,16
370831672,15,15
370831898,30,30
370831982,30,30
370832007,30,30
370832133,30,30
370832169,15,15
370832216,10,15
370832218,30,30
370833139,15,15
370833230,15,17
370833414,10,16
370833555,15,22
370833860,15,55
370833931,10,28
370834001,15,15
370834379,30,30
370834959,30,30
370835103,10,45
370835224,10,22
370835266,10,31
370835768,10,33
370835921,10,11
370836162,10,31
370836667,30,30
370836867,10,29
370837110,15,42
370837145,10,12
370837184,15,15
370837194,10,55
370837226,10,10
370837587,30,30
370837617,10,10
370837696,10,31
370838141,15,36
370838411,15,16
370838556,15,32
370838770,30,40
370839084,10,55
370839169,10,10
370839184,30,30
370839605,10,10
370839865,15,15
370839920,30,30
370840215,10,10
370840264,15,19
370840278,15,15
370840409,10,24
370840420,10,37
370840427,15,30
370840431,30,32
370840522,30,34
370840552,15,15
370840680,15,15
370840681,15,15
370840719,10,12
370840754,10,42
370840801,15,15
370840816,10,11
370841015,15,17
370841057,30,30
370841341,15,22
370841419,10,42
370841636,15,15
370842160,15,15
370842244,30,30
370842328,30,30
370842679,15,15
370842832,15,18
370842854,10,11
370842989,10,10
370843354,10,10
370843384,10,35
370843589,10,41
370843755,15,20
370844133,10,10
370844190,10,64
370844354,15,34
370844500,10,64
370844573,10,10
370844675,15,16
370844713,15,15
370844817,15,19
370844849,30,30
370844907,10,10
370844916,10,10
370845009,15,34
370845425,10,26
370845590,10,10
370845643,15,17
370846581,15,15
370846623,15,30
370846905,10,51
370847056,15,21
370847163,10,42
370847638,10,11
370847759,15,16
370847795,30,30
370847839,15,23
370847871,15,16
370847961,10,10
370847984,10,15
370848208,30,31
370848593,10,20
370848722,10,10
370848753,15,46
370848814,10,12
370849249,30,33
370849298,30,37
370849316,10,12
370849710,10,11
370849754,15,17
370850359,15,20
370850481,10,10
370850517,10,10
370850693,30,31
370850780,15,15
370850810,30,40
370850881,10,25
370851108,10,10
370851141,10,24
370851327,30,33
370851341,10,17
370851408,10,67
370851504,10,78
370851834,10,41
370851898,10,10
370851945,15,17
370852005,10,43
370852035,15,16
370852067,10,15
370852225,30,32
370852251,10,27
370852464,15,20
370852474,10,38
370852476,30,30
370852763,30,31
370852863,30,30
370852967,30,30
370853003,10,10
370853239,15,26
370853247,10,10
370853464,10,53
370853578,90,90
370853581,30,31
370853597,10,10
370853830,30,33
370854455,10,42
370854475,30,30
370854653,10,10
370854772,10,11
370855048,15,21
370855838,15,15
370856155,10,10
370856193,10,10
370856433,30,30
370856493,30,31
370856785,10,11
370856919,10,50
370857100,10,46
370857108,10,10
370857329,30,36
370857366,15,15
370857384,10,13
370857463,10,12
370857653,10,10
370858116,30,33
370858302,10,16
370858561,30,30
370858871,30,34
370859012,15,15
370859198,10,12
370859540,10,12
370859574,30,30
370859589,30,30
370859883,15,19
370860051,30,30
370860357,30,30
370860370,15,21
370860389,15,16
370860490,10,10
370860567,10,39
370860687,15,21
370861472,30,38
370861679,30,34
370861890,10,39
370861925,30,30
370862007,10,10
370862191,15,15
370862448,15,15
370862451,30,30
370862664,30,30
370862665,15,29
370863251,10,10
370863416,30,30
370863545,10,11
370863807,30,30
370863990,10,10
370864068,10,11
370864324,15,21
370864389,15,15
370865015,15,16
370865207,10,12
370865335,10,63
370865665,30,66
370865996,10,13
370866086,10,10
370866141,30,30
370866246,30,30
370866308,30,30
370866617,10,12
370866649,30,30
370867333,10,29
370867350,30,30
370867395,10,10
370867623,10,11
370867825,10,10
370867841,15,21
370867894,15,28
370868131,30,35
370869118,30,31
370869121,30,30
370869268,15,15
370869342,15,15
370869374,10,52
370869711,15,15
370869733,10,10
370870174,10,28
370870279,10,10
370870345,30,30
370870883,15,15
370871199,15,19
370871279,15,15
370871450,15,15
370871520,10,10
370871706,10,60
370871902,15,17
370872066,15,16
370872205,15,30
370872302,10,27
370873030,10,46
370873246,15,16
370873289,15,17
370873365,10,12
370873406,10,30
370874938,10,12
370875132,10,30
370875174,10,18
370875220,30,30
370875251,10,21
370875715,10,10
370875771,10,33
370875834,10,34
370875857,15,15
370876015,30,32
370876035,10,12
370876176,15,21
370876540,30,30
370877015,10,10
370877389,15,15
370877417,30,31
370877471,30,30
370877723,10,17
370877734,30,30
370877851,10,32
370878342,30,30
370878357,10,41
370878407,10,59
370878443,10,10
370878569,15,17
370878731,10,11
370878868,10,10
370879029,30,30
370879341,30,30
370879498,30,30
370879564,10,10
370879694,30,30
370879698,10,11
370879925,10,10
370880009,30,30
370880077,30,31
370880286,30,35
370880359,30,30
370880561,30,30
370880697,10,11
370880880,10,15
370881009,15,15
370881110,10,68
370881643,15,15
370881741,10,10
370881771,30,33
370881882,10,34
370881981,15,20
370882112,30,31
370882123,10,10
370882156,15,15
370882532,10,55
370883167,10,11
370883237,10,10
370883744,30,32
370884549,10,25
370885160,30,30
370885250,15,32
370885438,10,59
370885458,30,32
370885808,15,16
370885980,10,27
370886052,10,10
370886255,10,10
370886262,15,20
370886552,15,15
370887216,10,25
370887360,10,72
370887532,10,36
370887561,30,30
370887653,30,30
370887664,15,19
370888193,10,10
370888593,15,19
370888752,15,15
370888774,10,53
370889322,10,63
370889351,10,44
370889852,15,17
370889929,15,31
370890138,30,30
370890517,15,35
370890583,10,17
370890959,30,30
370891341,15,18
370891404,10,10
370891687,10,28
370891797,15,32
370892174,15,18
370892567,30,30
370892722,15,16
370892793,15,31
370892902,30,30
370892935,10,44
370893027,10,39
370893195,30,30
370893303,10,10
370893610,10,28
370893675,10,48
370893811,15,15
370894109,15,20
370894203,30,30
370894208,15,30
370894377,15,20
370894661,10,10
370894767,30,30
370894783,15,15
370895333,10,10
370895448,15,35
370895450,10,22
370895582,10,56
370895661,10,28
370895738,30,39
370895793,15,15
370895888,10,12
370895937,10,12
370896170,30,30
370896353,30,30
370896370,10,31
370896548,10,10
370896593,30,30
370896610,10,51
370896935,10,11
370896945,30,35
370896952,30,39
370896975,10,10
370897037,10,38
370897140,10,41
370897349,15,15
370897525,10,34
370897809,15,15
370898069,10,23
370898199,30,33
370898392,30,30
370898542,15,15
370899051,10,40
370899067,10,12
370899350,10,10
370899435,10,27
370899576,10,21
370899639,10,32
370899700,10,34
370899796,10,10
370900168,15,240
370900423,30,30
370900427,30,31
370900490,30,31
370900539,30,30
370900633,10,42
370900676,15,15
370900728,30,41
370900824,30,31
370901266,10,25
370901344,15,16
370901359,10,10
370901815,30,30
370901919,10,35
370901998,15,15
370902349,10,10
370902351,30,30
370902352,15,26
370902928,15,15
370903028,10,47
370903036,15,16
370903078,10,57
370903273,10,10
370903344,15,18
370903362,30,33
370903534,30,30
370903736,10,29
370903806,10,12
370903814,15,22
370903886,10,15
370903889,10,10
370903972,15,18
370903978,15,16
370904076,30,30
370904183,30,31
370904193,15,16
370904251,10,80
370904306,30,39
370904311,30,31
370904568,10,10
370904817,30,33
370904949,15,15
370905116,10,10
370905153,10,21
370905208,10,10
370905337,30,33
370905753,15,18
370905775,10,12
370905894,10,14
370906022,10,12
370906039,15,15
370906160,30,31
370906216,10,10
370906660,15,15
370906716,10,56
370906801,10,14
370907047,10,12
370907090,10,71
370907099,15,16
370907168,15,16
370907310,10,33
370907638,10,40
370908192,15,15
370908275,10,10
370908289,10,44
370908295,15,15
370908889,10,15
370908945,10,10
370909032,30,30
370909143,15,15
370909407,10,21
370909506,10,40
370909518,10,71
370909540,30,30
370909848,30,35
370910003,15,15
370910022,30,30
370910048,15,15
370910401,15,15
370910405,30,31
370910411,10,10
370910586,15,16
370910873,10,11
370910962,15,16
370911120,30,30
370911371,15,16
370911608,10,62
370911642,30,42
370911764,30,30
370911966,10,10
370912027,30,30
370912031,10,11
370912109,15,15
370912148,15,15
370912173,10,10
370912258,10,25
370912327,10,18
370912468,10,14
370912498,10,23
370912588,10,11
370912630,15,16
370912687,30,30
370912754,10,53
370913131,30,30
370913224,15,16
370913407,15,15
370913450,15,20
370913762,10,11
370913881,30,39
370914286,10,28
370914501,10,14
370914618,30,30
370914637,15,18
370914670,10,36
370914749,90,90
370914954,15,17
370914995,15,15
370915091,30,30
370915148,10,11
370915258,10,40
370915372,30,32
370915396,30,32
370915450,15,16
370915557,10,11
370915627,30,32
370915696,10,26
370915800,15,16
370915807,15,15
370915832,10,27
370915849,30,30
370915859,10,10
370915893,10,36
370916188,30,31
370916251,15,20
370916485,15,15
370916670,15,29
370916685,10,10
370916697,10,10
370916830,30,30
370917099,15,20
370917227,10,42
370917291,10,15
370917468,10,10
370917690,10,12
370917859,10,11
370918032,10,11
370918046,30,50
370918052,10,22
370918184,10,66
370918647,15,18
370918798,30,41
370919090,15,37
370919143,10,14
370919218,15,16
370919225,15,15
370919446,30,30
370919469,30,30
370919501,30,30
370919756,30,40
370920115,30,30
370920200,10,10
370920328,10,25
370920497,30,33
370920819,10,22
370920876,30,30
370920971,10,26
370921070,10,12
370921231,10,26
370921382,30,32
370921571,15,22
370921636,30,31
370921698,10,10
370921744,10,14
370921815,30,30
370921888,10,10
370921935,10,10
370922182,15,15
370922215,15,15
370922608,30,30
370922626,10,14
370922768,30,30
370922956,30,30
370923010,10,14
370923484,30,30
370923549,10,11
370923616,15,15
370923658,15,15
370924477,15,17
370924679,10,45
370924731,10,18
370924876,15,15
370924962,10,16
370924980,10,45
370925091,15,16
370925250,10,11
370925426,15,20
370925628,30,41
370925637,10,10
370925638,15,15
370925812,10,10
370926165,30,33
370926241,10,10
370926446,10,25
370926515,10,10
370926533,15,15
370926827,30,30
370926976,15,15
370927048,30,33
370927238,10,10
370927261,15,15
370927325,15,24
370927552,10,35
370927709,10,20
370927919,30,30
370927923,10,16
370927965,30,30
370928009,10,10
370928031,15,45
370928235,30,31
370928303,10,27
370928326,10,60
370928420,10,10
370928541,30,30
370928571,30,33
370928644,10,11
370928694,30,31
370928925,10,10
370928949,10,45
370929966,15,36
370930185,10,12
370930253,15,15
370930258,10,21
370930400,15,18
370930419,10,31
370930440,30,30
370930474,10,19
370930815,30,30
370931083,10,13
370931109,15,15
370931323,15,15
370931327,15,21
370931370,30,30
370931481,10,12
370931603,15,15
370931670,15,15
370931797,10,55
370931806,15,15
370931930,10,14
370932074,10,11
370932211,15,15
370932284,10,11
370932317,30,30
370932413,10,10
370932532,10,11
370932551,10,43
370932571,15,19
370932599,30,31
370932755,30,32
370933029,10,11
370933075,10,12
370933154,10,69
370933194,10,11
370933283,30,35
370933365,30,30
370933777,10,10
370933780,10,18
370933900,10,31
370933949,30,37
370934105,15,15
370934129,15,15
370934363,15,20
370934384,10,13
370934395,10,10
370934436,10,21
370934845,10,12
370934931,15,15
370935076,30,31
370935108,10,16
370935273,10,30
370935289,15,20
370935325,10,33
370935524,30,34
370935816,10,10
370935869,10,10
370936019,30,60
370936115,30,58
370936167,10,10
370936217,30,30
370936580,15,15
370936592,10,42
370936608,30,30
370936731,10,28
370936839,10,32
370936849,15,22
370936853,15,18
370937048,15,22
370937931,10,11
370938118,30,68
370938163,15,17
370938286,10,33
370938401,10,36
370938445,15,22
370938513,10,35
370938535,30,31
370938802,15,17
370939192,15,17
370939197,30,30
370939320,10,19
370939391,15,32
370939444,10,47
370939454,30,32
370939815,10,22
370939971,15,15
370940333,10,10
370940744,10,18
370940962,15,15
370941351,10,46
370941695,10,73
370941862,30,30
370941998,10,14
370942011,15,44
370942188,15,17
370942303,10,20
370942388,30,31
370942572,30,30
370942798,15,15
370942831,30,62
370943225,30,30
370943375,30,33
370943430,10,26
370943542,15,19
370943699,10,40
370944049,10,33
370944261,10,13
370944558,10,11
370944580,30,45
370944673,10,10
370944763,10,14
370944889,10,10
370944974,10,10
370945032,15,20
370945171,30,120
370945363,30,30
370946026,15,15
370946065,10,13
370946072,15,36
370946291,10,14
370946420,10,68
370946605,30,30
370946607,10,10
370946668,10,12
370946910,15,16
370946947,10,54
370947118,15,15
370947127,10,33
370947195,30,31
370947314,10,11
370947366,30,30
370947489,15,15
370947629,10,14
370947690,15,18
370947846,30,30
370947943,30,30
370948083,10,59
370948085,30,30
370948373,15,15
370948490,15,41
370948572,10,23
370948765,10,13
370948871,10,43
370948969,10,11
370949007,30,30
370949357,10,10
370949433,10,23
370949446,10,11
370949908,10,10
370950417,30,31
370950439,30,45
370950451,15,20
370950524,10,20
370950758,30,30
370950782,10,18
370950796,30,30
370950868,30,30
370950929,10,57
370951241,10,16
370951356,10,101
370951402,10,11
370951446,30,31
370951463,15,19
370951467,30,34
370951468,30,30
370951493,30,37
370951573,30,33
370951613,30,31
370951616,30,30
370951667,30,30
370951710,10,30
370951724,15,15
370951882,10,10
370951924,10,29
370952212,30,30
370952274,15,15
370952386,10,51
370952713,30,30
370952718,15,16
370952749,10,12
370952883,30,33
370952983,10,23
370953033,30,31
370953068,15,37
370953421,30,39
370953566,15,16
370953618,30,40
370953631,30,36
370953795,15,15
370954025,30,31
370954026,10,11
370954194,30,30
370954421,10,11
370954443,30,47
370954542,10,32
370954566,30,30
370954640,30,33
370954646,10,10
370954728,15,43
370955011,30,43
370955216,30,30
370955299,15,15
370955361,30,30
370955372,15,16
370955455,10,37
370955893,15,16
370956036,30,30
370956111,10,12
370956138,30,30
370956418,30,31
370956430,15,15
370956478,10,49
370956574,15,19
370957123,15,15
370957360,30,30
370957611,15,16
370957650,10,11
370957731,15,15
370957838,10,10
370957873,10,10
370957944,10,11
370958177,15,15
370958206,15,15
370958273,15,16
370958328,10,10
370958542,30,31
370958647,10,10
370958689,10,12
370958745,15,30
370959020,30,30
370959264,15,24
370959276,30,30
370959700,15,15
370959766,10,11
370959798,10,21
370959834,30,30
370959974,10,10
370959997,10,10
370960028,30,30
370960418,10,32
370960600,10,10
370960638,10,17
370960671,15,15
370960719,30,30
370960721,10,18
370960725,10,10
370960829,10,10
370960886,10,12
370960938,10,23
370961012,15,16
370961054,10,46
370961095,15,45
370961154,30,33
370961182,30,33
370961371,30,30
370961436,30,31
370961486,15,16
370961606,30,32
370961671,15,31
370961695,15,27
370961931,10,10
370962005,15,18
370962052,10,10
370962360,10,10
370962641,15,15
370962756,10,36
370962788,10,11
370962789,10,20
370962885,10,84
370962893,10,46
370962945,30,32
370963384,15,41
370963410,30,30
370963790,10,31
370964470,30,32
370964526,10,15
370964722,30,30
370964837,30,30
370964843,15,15
370964971,15,38
370965182,15,15
370965273,15,23
370965284,30,34
370965316,30,30
370965444,10,10
370965448,30,30
370965591,15,30
370965631,15,19
370965743,10,14
370965902,15,15
370965903,15,16
370965937,10,10
370966046,10,17
370966091,30,30
370966177,15,15
370966396,30,31
370966536,10,10
370966576,10,46
370966715,10,11
370966945,10,56
370966946,10,10
370967042,10,37
370967059,10,10
370967812,30,30
370967910,10,16
370967925,10,11
370967948,15,15
370968114,15,25
370968128,15,30
370968190,15,16
370968366,10,39
370968428,10,11
370968793,10,11
370968847,10,10
370968863,30,31
370968869,10,10
370968943,30,31
370968945,10,39
370968975,365,365
370969065,10,11
370969293,10,10
370969336,10,10
370969423,30,32
370969460,30,33
370969601,15,19
370969764,10,11
370969847,10,49
370969879,10,63
370970265,15,29
370970340,30,31
370970594,10,54
370970627,10,17
370970634,30,30
370970646,15,15
370970810,10,22
370970962,30,30
370971026,10,16
370971092,15,20
370971114,15,16
370971305,10,10
370971376,10,10
370971427,30,31
370971577,30,30
370971677,15,19
370971964,10,30
370972160,30,37
370972268,10,21
370972288,15,45
370972824,30,30
370972968,15,33
370973075,30,30
370973348,30,30
370973461,10,24
370973523,10,12
370973960,30,30
370974021,30,30
370974201,15,37
370974351,15,31
370974356,10,49
370974621,30,31
370974752,10,10
370974878,10,25
370975039,10,10
370975278,10,25
370975350,15,32
370975379,30,33
370975441,10,14
370975527,15,18
370975740,10,11
370975758,10,49
370975769,10,27
370975774,10,53
370975832,10,51
370976182,30,30
370976186,10,34
370976219,10,74
370976406,30,30
370976569,10,32
370976646,15,16
370976708,10,21
370976712,10,18
370976757,10,11
370976829,30,30
370976842,10,18
370976954,10,10
370977031,30,30
370977430,10,36
370977554,15,15
370977686,30,63
370977793,15,34
370978067,30,30
370978082,30,30
370978119,30,37
370978146,10,13
370978158,30,30
370978295,15,16
370978313,30,30
370978391,15,26
370978465,15,16
370978578,15,16
370978718,15,15
370978779,30,30
370978809,15,18
370978817,10,20
370978828,10,12
370978974,10,10
370979045,30,33
370979155,10,32
370979158,30,30
370979257,10,40
370979309,30,30
370979364,15,15
370979449,15,21
370979564,15,18
370979670,30,31
370979753,15,15
370979989,15,17
370980091,10,49
370980273,15,16
370980275,10,26
370980408,30,30
370980617,10,29
370980682,15,19
370980741,30,30
370980758,10,23
370980801,15,31
370981142,15,18
370981149,10,12
370981165,10,39
370981168,15,15
370981305,15,30
370981548,15,16
370981582,10,10
370981585,10,13
370981769,10,46
370981820,10,10
370981991,30,30
370982081,30,30
370982702,30,30
370982714,10,12
370983039,30,32
370983156,30,30
370983438,10,11
370983444,15,15
370983911,30,30
370983966,15,15
370983979,30,30
370983984,10,11
370984019,30,30
370984064,15,15
370984096,10,10
370984167,30,30
370984287,30,30
370984289,10,42
370984363,30,35
370984912,30,30
370985572,30,31
370985881,10,58
370985882,30,30
370986002,10,10
370986037,15,47
370986158,30,30
370986377,15,19
370986467,30,30
370986491,10,38
370986682,15,16
370986700,10,62
370986851,10,49
370986933,15,21
370986947,30,30
370986966,15,40
370987052,30,31
370987226,30,30
370987303,30,30
370987458,10,20
370987477,30,30
370987695,15,16
370987949,15,16
370987951,30,30
370988118,15,16
370988211,30,33
370988222,15,19
370988328,15,16
370988334,15,18
370988412,10,44
370988506,10,26
370988518,10,11
370988686,15,15
370988719,10,13
370988752,30,32
370988863,30,30
370988927,30,30
370989075,30,30
370989165,15,30
370989253,10,11
370989324,30,34
370989357,15,15
370989389,30,30
370989435,30,31
370989485,15,15
370989536,15,15
370989648,30,30
370989743,10,17
370989927,10,60
370990009,10,12
370990036,30,30
370990109,30,31
370990165,15,15
370990201,10,26
370990251,30,30
370990304,30,30
370990439,10,30
370990514,30,30
370990523,15,17
370990558,10,32
370990600,30,30
370990784,30,30
370990948,10,54
370991086,30,30
370991303,15,16
370991313,10,12
370991328,10,56
370991402,15,16
370991486,15,38
370991552,15,15
370991627,10,10
370991691,15,21
370991767,10,59
370991842,30,31
370992083,15,34
370992127,15,15
370992225,30,30
370992506,15,15
370992519,30,33
370992520,30,36
370992649,10,10
370992870,15,24
370993114,10,10
370993126,30,30
370993132,10,14
370993154,10,19
370993263,10,18
370993327,10,11
370993367,30,30
370993466,30,30
370993539,10,10
370993577,15,15
370993585,30,30
370993780,10,26
370993880,15,16
370993997,365,365
370994060,15,15
370994096,10,11
370994240,30,34
370994246,10,15
370994614,30,61
370994698,15,15
370994717,10,10
370995156,15,45
370995251,10,10
370995311,10,13
370995352,10,10
370995412,10,31
370995431,15,16
370995709,30,30
370995909,10,10
370996466,10,33
370996606,15,15
370996836,15,30
370996904,15,24
370997047,30,30
370997142,10,10
370997321,15,16
370997578,10,51
370997623,10,10
370997644,30,41
370997717,10,16
370997899,30,30
370998042,15,36
370998267,10,11
370998393,10,10
370998481,30,30
370998498,30,60
370998533,10,10
370998546,10,10
370998567,15,46
370998669,10,41
370998757,15,20
370998788,10,10
370998947,10,13
370998977,10,22
370998993,10,10
370999066,10,40
370999075,15,15
370999345,10,37
370999543,10,23
370999594,15,37
370999836,10,10
370999970,15,18
370999995,30,33
371000037,30,39
371000126,10,24
371000389,30,30
371000484,30,30
371000572,15,47
371000611,10,16
371000754,10,16
371000996,30,35
371001043,10,10
371001050,10,48
371001117,10,42
371001170,15,16
371001183,10,10
371001225,10,11
371001268,30,30
371001339,10,10
371001500,10,25
371001747,15,15
371002045,30,30
371002109,10,64
371002163,30,60
371002282,10,52
371002419,10,12
371002500,15,15
371002551,10,61
371002590,10,33
371002657,15,15
371002986,15,31
371003013,10,21
371003103,30,30
371003213,30,30
371003548,15,21
371003714,10,18
371003846,10,11
371003868,15,42
371004032,10,12
371004069,15,24
371004076,10,10
371004145,10,70
371004230,10,18
371004255,30,30
371004421,30,30
371004758,30,30
371004794,15,15
371004854,30,30
371005417,10,11
371006232,90,90
371006453,15,24
371006484,15,45
371006650,15,22
371007158,10,10
371007163,30,30
371007448,10,37
371007450,30,60
371007666,15,19
371007723,10,60
371007872,15,15
371008111,10,20
371008144,30,35
371008235,10,10
371008247,30,31
371008264,15,15
371008510,15,34
371008608,15,15
371009303,15,33
371009541,10,27
371009589,10,49
371009763,30,30
371009811,30,53
371009836,30,30
371009885,10,10
371009918,10,13
371009926,15,35
371009952,15,23
371009985,10,28
371010014,10,68
371010439,30,30
371010649,15,17
371010686,10,23
371010916,15,18
371011307,30,30
371011310,30,30
371011429,10,10
371011444,10,37
371011869,15,27
371011889,15,15
371012064,15,15
371012433,30,30
371012749,15,23
371012840,10,33
371013169,10,10
371013349,15,15
371013621,15,15
371013650,15,16
371013664,10,23
371013753,10,11
371013832,10,20
371013860,10,10
371013974,15,32
371014125,10,11
371014529,10,10
371014567,15,15
371014609,15,15
371014843,15,15
371014874,15,27
371015134,10,49
371015319,10,28
371015340,10,16
371015585,10,10
371015612,30,30
371015683,10,11
371015712,10,12
371015856,15,31
371016006,30,42
371016023,10,20
371016077,15,16
371016350,10,12
371016372,30,32
371016568,30,31
371016587,10,10
371016629,30,37
371016701,10,31
371017444,15,16
371017640,10,44
371017825,30,42
371017903,30,31
371018324,30,33
371018328,10,11
371018392,30,33
371018412,10,11
371018472,30,75
371018556,30,30
371018638,15,18
371018640,30,30
371018641,15,36
371018787,15,15
371019128,10,35
371019511,10,10
371019698,10,30
371019737,15,15
371020045,15,15
371020118,15,19
371020576,30,32
371020807,30,31
371021000,10,10
371021011,30,30
371021590,30,31
371021844,15,21
371021851,10,10
371022110,30,45
371022132,30,30
371022379,15,16
371022441,30,34
371022445,30,30
371022531,10,12
371022557,10,41
371022644,30,31
371022679,15,34
371022867,15,17
371022986,10,12
371023045,15,30
371023255,15,15
371023414,15,18
371023438,15,17
371023573,10,11
371023673,10,31
371023745,10,10
371024114,15,15
371024156,10,32
371024336,10,20
371024391,10,10
371024488,30,30
371025082,10,17
371025654,15,15
371025885,10,10
371025989,10,29
371026058,10,10
371026216,15,16
371026220,30,31
371026250,10,11
371026305,30,31
371026702,15,17
371026751,10,10
371026806,10,49
371027606,15,24
371028302,15,16
371028557,10,27
371028560,10,11
371028611,15,15
371028835,10,11
371029107,10,27
371029636,15,30
371029835,15,30
371029922,15,25
371029951,30,30
371030107,10,10
371030483,30,30
371030711,10,13
371030833,10,57
371031008,15,17
371031061,10,12
371031196,10,31
371031834,10,11
371031987,15,18
371032022,10,10
371032236,10,19
371032256,15,26
371032890,30,30
371033057,15,15
371033415,15,27
371033710,15,16
371033922,15,16
371034242,15,15
371034473,30,38
371034657,15,20
371034794,30,34
371034862,15,16
371035078,10,59
371035087,10,55
371035105,10,39
371035148,15,16
371035167,15,15
371035343,15,15
371035456,10,15
371035690,10,40
371036275,15,18
371036399,30,37
371036444,10,10
371036508,15,15
371036645,10,58
371036685,15,15
371036811,15,35
371037045,15,15
371037274,10,10
371037363,10,11
371037381,15,18
371037608,10,11
371037661,15,20
371037779,15,49
371037790,30,32
371038078,10,21
371038176,10,10
371038555,10,10
371038657,30,32
371038775,15,31
371038857,15,15
371039163,30,30
371039380,10,10
371039605,15,15
371040005,15,15
371040108,30,30
371040371,10,11
371040903,15,15
371040965,30,30
371041216,15,17
371041252,10,11
371041502,10,47
371042062,10,24
371042392,10,84
371042450,15,15
371042622,15,15
371042677,10,10
371042823,15,17
371042831,30,30
371043074,10,11
371043982,30,30
371044008,30,31
371044132,10,11
371044408,15,21
371044464,15,25
371044565,30,31
371044738,30,30
371044811,30,33
371045183,30,30
371045226,10,48
371045373,10,56
371045706,10,12
371045745,30,30
371045868,15,42
371045900,10,19
371045922,15,17
371045927,10,12
371046061,15,15
371046113,30,32
371046236,10,26
371046391,30,30
371046495,30,30
371046877,15,17
371047071,15,15
371047107,10,35
371047155,15,15
371047590,10,16
371048629,10,10
371048776,30,33
371048899,15,26
371049024,30,30
371050198,15,15
371050266,30,30
371050295,10,46
371050398,15,15
371050399,10,22
371050493,10,41
371050610,10,45
371050657,10,10
371050694,10,27
371050783,10,20
371050836,10,13
371051070,10,44
371051074,15,15
371051201,10,46
371051332,30,30
371051499,15,16
371051512,90,90
371051580,30,31
371051642,30,42
371051988,15,28
371051997,15,15
371052017,10,17
371052105,10,46
371052225,10,24
371052439,15,15
371052559,30,34
371052580,10,11
371052729,15,15
371052962,30,33
371053131,15,31
371053136,15,18
371053294,30,34
371053307,30,43
371053442,30,32
371053659,30,30
371053765,10,41
371053815,10,27
371053898,10,22
