,usage,pay
2138,10,26
2139,30,26
2140,10,11
2141,10,11
2142,10,11
2143,10,57
2144,10,96
2145,30,75
2146,10,76
2147,90,90
2148,10,87
2149,10,59
2150,10,31
2151,10,7
2152,10,14
2153,10,19
2154,10,11
2155,30,36
2156,10,67
2157,10,11
2158,10,10
2159,90,90
2160,10,11
2161,10,10
2162,10,50
2163,30,31
2164,10,12
2165,90,93
2166,10,76
2167,10,89
2168,10,14
2169,30,112
2170,10,88
2171,10,13
2172,10,0
2173,30,31
2174,10,71
2175,30,70
2176,10,2
2177,10,23
2178,30,84
2179,10,14
2180,10,11
2181,10,36
2182,10,11
2183,10,8
2184,90,98
2185,10,9
2186,10,6
2187,10,12
2188,10,12
2189,10,0
2190,10,86
2191,10,102
2192,10,39
2193,10,34
2194,10,83
2195,10,39
2196,10,0
2197,10,60
2198,10,63
2199,30,33
2200,90,93
2201,10,79
2202,10,62
2203,10,64
2204,10,77
2205,10,20
2206,10,56
2207,30,23
2208,30,29
2209,90,10
2210,30,57
2211,10,34
2212,10,0
2213,30,63
2214,10,16
2215,30,30
2216,10,30
2217,30,95
2218,10,11
2219,10,78
2220,10,62
2221,90,89
2222,10,88
2223,10,18
2224,30,33
2225,10,56
2226,10,12
2227,10,28
2228,10,63
2229,10,16
2230,10,7
2231,30,33
2232,10,30
2233,10,11
2234,10,10
2235,10,27
2236,90,90
2237,10,61
2238,10,42
2239,10,10
2240,10,11
2241,30,35
2242,10,60
2243,10,14
2244,30,57
2245,10,31
2246,10,11
2247,10,11
2248,30,104
2249,10,13
2250,90,92
2251,10,11
2252,30,30
2253,10,29
2254,10,10
2255,10,27
2256,30,31
2257,10,92
2258,30,30
2259,10,80
2260,10,94
2261,30,36
2262,10,10
2263,10,59
2264,30,29
2265,10,0
2266,10,10
2267,10,13
2268,10,83
2269,10,43
2270,10,17
2271,10,8
2272,10,3
2273,10,13
2274,30,29
2275,30,43
2276,10,57
2277,10,21
2278,10,15
2279,10,10
2280,10,11
2281,30,31
2282,10,10
2283,10,9
2284,10,0
2285,10,61
2286,30,75
2287,10,79
2288,30,16
2289,10,71
2290,10,73
2291,10,32
2292,10,12
2293,10,10
2294,10,60
2295,10,84
2296,10,24
2297,30,34
2298,10,10
2299,10,57
2300,10,10
2301,10,12
2302,10,29
2303,10,13
2304,10,61
2305,10,47
2306,10,5
2307,10,84
2308,10,10
2309,90,89
2310,10,10
2311,10,16
2312,30,35
2313,10,13
2314,10,11
2315,10,9
2316,10,7
2317,10,10
2318,30,56
2319,10,28
2320,10,11
2321,10,26
2322,10,11
2323,10,61
2324,30,61
2325,10,1
2326,10,1
2327,90,89
2328,10,30
2329,10,88
2330,10,68
2331,10,6
2332,10,76
2333,10,12
2334,10,0
2335,90,0
2336,10,40
2337,10,60
2338,30,56
2339,10,69
2340,10,5
2341,10,11
2342,10,84
2343,10,45
2344,10,11
2345,10,10
2346,10,70
2347,10,72
2348,30,28
2349,10,10
2350,10,5
2351,10,69
2352,30,0
2353,30,59
2354,10,33
2355,10,10
2356,10,55
2357,10,104
2358,10,35
2359,10,10
2360,10,14
2361,30,21
2362,10,99
2363,30,16
2364,10,80
2365,10,57
2366,30,59
2367,10,16
2368,10,0
2369,10,0
2370,10,11
2371,10,0
2372,10,68
2373,10,63
2374,10,12
2375,30,30
2376,30,30
2377,10,0
2378,10,10
2379,10,11
2380,10,11
2381,10,70
2382,30,30
2383,10,35
2384,10,18
2385,30,31
2386,10,11
2387,10,0
2388,10,2
2389,10,27
2390,10,30
2391,90,91
2392,30,42
2393,10,92
2394,10,103
2395,30,53
2396,10,61
2397,10,19
2398,10,39
2399,10,13
2400,10,14
2401,30,59
2402,30,33
2403,10,76
2404,10,3
2405,10,58
2406,10,3
2407,90,76
2408,30,55
2409,10,16
2410,10,13
2411,30,37
2412,10,55
2413,10,56
2414,10,14
2415,10,11
2416,10,11
2417,30,81
2418,10,66
2419,10,77
2420,10,14
2421,90,93
2422,10,56
2423,10,24
2424,10,64
2425,10,83
2426,10,62
2427,10,103
2428,10,56
2429,30,91
2430,10,63
2431,10,42
2432,10,11
2433,10,59
2434,10,10
2435,10,86
2436,10,0
2437,10,11
2438,10,19
2439,10,5
2440,10,4
2441,10,12
2442,10,87
2443,10,66
2444,10,11
2445,10,10
2446,30,41
2447,10,15
2448,30,72
2449,10,20
2450,30,30
2451,10,57
2452,10,113
2453,10,10
2454,90,97
2455,10,0
2456,10,85
2457,10,32
2458,30,78
2459,10,38
2460,10,20
2461,10,14
2462,10,78
2463,10,50
2464,30,62
2465,10,98
2466,10,42
2467,30,110
2468,10,12
2469,10,13
2470,10,17
2471,10,61
2472,10,84
2473,10,16
2474,10,13
2475,10,65
2476,10,11
2477,10,62
2478,10,11
2479,30,25
2480,10,60
2481,30,30
2482,30,89
2483,10,10
2484,10,11
2485,30,55
2486,10,10
2487,10,62
2488,10,22
2489,10,81
2490,30,37
2491,10,41
2492,10,68
2493,10,17
2494,10,66
2495,90,0
2496,10,17
2497,10,10
2498,10,10
2499,10,97
2500,10,11
2501,10,0
2502,30,30
2503,10,9
2504,10,0
2505,10,12
2506,10,8
2507,10,58
2508,10,57
2509,10,13
2510,10,96
2511,30,63
2512,10,57
2513,10,20
2514,10,11
2515,10,60
2516,30,65
2517,10,72
2518,30,28
2519,10,105
2520,90,104
2521,10,9
2522,10,62
2523,90,82
2524,10,9
2525,10,0
2526,10,2
2527,30,60
2528,10,32
2529,10,5
2530,10,60
2531,10,62
2532,10,10
2533,10,31
2534,30,64
2535,30,29
2536,10,8
2537,10,14
2538,10,10
2539,10,7
2540,10,86
2541,10,23
2542,10,0
2543,10,54
2544,10,10
2545,30,62
2546,10,82
2547,10,12
2548,10,104
2549,30,31
2550,10,60
2551,10,83
2552,10,4
2553,30,56
2554,10,10
2555,10,61
2556,10,21
2557,10,34
2558,10,10
2559,10,10
2560,10,6
2561,10,7
2562,10,70
2563,10,27
2564,10,82
2565,10,11
2566,30,30
2567,10,4
2568,10,58
2569,90,93
2570,90,91
2571,10,41
2572,90,85
2573,10,19
2574,10,55
2575,30,41
2576,30,35
2577,10,110
2578,10,11
2579,10,13
2580,10,14
2581,10,11
2582,10,68
2583,10,97
2584,30,60
2585,90,91
2586,10,87
2587,10,11
2588,30,54
2589,10,11
2590,10,42
2591,10,104
2592,10,37
2593,90,91
2594,10,0
2595,10,13
2596,10,11
2597,10,59
2598,10,87
2599,30,86
2600,10,11
2601,10,12
2602,10,14
2603,30,0
2604,10,54
2605,10,9
2606,10,9
2607,10,105
2608,30,90
2609,10,12
2610,10,26
2611,10,64
2612,10,27
2613,10,69
2614,10,15
2615,10,95
2616,10,91
2617,10,59
2618,10,11
2619,10,29
2620,30,78
2621,10,52
2622,10,57
2623,10,52
2624,10,25
2625,10,39
2626,10,10
2627,30,26
2628,30,83
2629,10,11
2630,10,9
2631,30,31
2632,10,13
2633,10,70
2634,10,14
2635,10,6
2636,10,11
2637,10,28
2638,10,3
2639,30,91
2640,30,54
2641,10,12
2642,10,57
2643,10,83
2644,10,11
2645,10,29
2646,10,17
2647,10,45
2648,30,31
2649,10,11
2650,10,84
2651,10,12
2652,10,20
2653,10,90
2654,10,10
2655,30,0
2656,10,11
2657,10,55
2658,10,6
2659,10,11
2660,10,93
2661,30,32
2662,10,10
2663,10,21
2664,10,12
2665,10,9
2666,10,44
2667,10,10
2668,10,18
2669,30,46
2670,10,8
2671,10,8
2672,30,30
2673,10,0
2674,10,15
2675,10,11
2676,10,10
2677,10,9
2678,10,34
2679,10,74
2680,10,53
2681,10,60
2682,30,30
2683,10,13
2684,10,86
2685,10,18
2686,10,11
2687,30,60
2688,10,9
2689,30,77
2690,10,0
2691,10,4
2692,10,54
2693,10,30
2694,10,14
2695,30,41
2696,10,97
2697,10,22
2698,30,33
2699,10,9
2700,10,27
2701,10,26
2702,30,32
2703,10,15
2704,10,0
2705,10,89
2706,10,10
2707,10,10
2708,10,54
2709,10,72
2710,10,61
2711,90,92
2712,10,15
2713,10,95
2714,10,58
2715,10,15
2716,30,98
2717,10,37
2718,10,10
2719,30,56
2720,10,19
2721,90,107
2722,10,10
2723,10,27
2724,10,25
2725,10,10
2726,10,18
2727,30,30
2728,10,84
2729,10,64
2730,30,27
2731,10,18
2732,10,11
2733,10,9
2734,30,31
2735,10,10
2736,10,25
2737,10,82
2738,10,84
2739,10,12
2740,30,56
2741,10,25
2742,10,95
2743,10,95
2744,10,42
2745,30,64
2746,10,81
2747,10,70
2748,10,113
2749,30,58
2750,10,15
2751,10,22
2752,10,0
2753,10,7
2754,30,33
2755,10,77
2756,10,9
2757,10,10
2758,10,10
2759,30,32
2760,10,39
2761,10,30
2762,10,2
2763,10,14
2764,10,13
2765,30,57
2766,10,46
2767,30,61
2768,10,58
2769,30,48
2770,10,57
2771,10,74
2772,10,63
2773,10,44
2774,10,58
2775,10,57
2776,10,59
2777,10,14
2778,10,78
2779,30,30
2780,90,100
2781,10,91
2782,10,0
2783,10,10
2784,10,12
2785,10,53
2786,30,30
2787,30,99
2788,10,9
2789,10,11
2790,10,0
2791,10,11
2792,10,12
2793,30,30
2794,30,31
2795,10,10
2796,10,0
2797,10,9
2798,10,0
2799,10,10
2800,10,0
2801,10,54
2802,30,32
2803,10,0
2804,10,57
2805,10,70
2806,10,0
2807,10,7
2808,10,59
2809,10,11
2810,30,58
2811,10,16
2812,10,10
2813,10,91
2814,30,72
2815,30,25
2816,10,12
2817,10,113
2818,30,51
2819,10,14
2820,10,20
2821,30,60
2822,10,4
2823,10,14
2824,10,68
2825,30,67
2826,10,11
2827,10,67
2828,10,0
2829,10,13
2830,30,84
2831,10,18
2832,10,39
2833,10,25
2834,10,56
2835,10,9
2836,90,71
2837,10,10
2838,10,13
2839,10,7
2840,10,16
2841,10,28
2842,10,41
2843,10,1
2844,10,97
2845,10,59
2846,10,15
2847,10,102
2848,10,99
2849,10,85
2850,10,13
2851,10,98
2852,10,101
2853,10,8
2854,10,45
2855,10,0
2856,10,94
2857,30,35
2858,10,61
2859,10,0
2860,30,29
2861,10,0
2862,10,13
2863,10,13
2864,10,24
2865,30,58
2866,10,26
2867,30,56
2868,10,34
2869,10,72
2870,10,9
2871,10,33
2872,10,95
2873,10,9
2874,10,10
2875,10,12
2876,10,28
2877,10,35
2878,30,30
2879,10,59
2880,10,4
2881,10,30
2882,10,57
2883,10,5
2884,30,34
2885,10,9
2886,30,109
2887,30,72
2888,10,43
2889,30,98
2890,10,1
2891,10,38
2892,10,57
2893,30,51
2894,10,29
2895,10,15
2896,30,1
2897,10,11
2898,10,66
2899,10,0
2900,10,0
2901,10,110
2902,10,64
2903,30,25
2904,10,1
2905,10,13
2906,30,93
2907,10,64
2908,10,54
2909,30,106
2910,10,15
2911,90,94
2912,10,12
2913,10,67
2914,10,14
2915,10,10
2916,90,2
2917,30,64
2918,10,66
2919,10,72
2920,10,12
2921,10,63
2922,10,2
2923,10,8
2924,10,17
2925,30,30
2926,10,86
2927,10,10
2928,10,22
2929,10,59
2930,10,92
2931,30,48
2932,10,11
2933,10,56
2934,10,28
2935,10,64
2936,10,55
2937,30,35
2938,30,65
2939,10,20
2940,10,71
2941,10,27
2942,10,16
2943,30,29
2944,10,0
2945,10,33
2946,90,70
2947,10,69
2948,10,20
2949,30,31
2950,10,79
2951,10,27
2952,10,72
2953,10,24
2954,10,4
2955,10,8
2956,10,57
2957,90,91
2958,10,58
2959,30,25
2960,10,99
2961,10,11
2962,30,37
2963,10,14
2964,10,3
2965,10,10
2966,90,92
2967,10,55
2968,10,27
2969,30,12
2970,10,83
2971,10,91
2972,10,17
2973,10,13
2974,10,12
2975,30,73
2976,10,12
2977,10,3
2978,10,3
2979,10,43
2980,10,68
2981,10,9
2982,10,31
2983,10,11
2984,10,57
2985,10,13
2986,10,55
2987,10,53
2988,10,10
2989,10,10
2990,30,24
2991,10,14
2992,10,0
2993,10,12
2994,10,7
2995,10,10
2996,10,0
2997,10,16
2998,90,44
2999,10,20
3000,10,11
3001,10,14
3002,10,59
3003,10,89
3004,30,28
3005,10,56
3006,10,66
3007,10,2
3008,10,49
3009,30,41
3010,30,64
3011,10,66
3012,90,110
3013,10,51
3014,10,11
3015,10,56
3016,10,11
3017,10,58
3018,10,34
3019,10,0
3020,10,11
3021,30,28
3022,10,10
3023,10,7
3024,90,92
3025,10,14
3026,10,24
3027,30,29
3028,10,94
3029,10,9
3030,10,12
3031,30,29
3032,10,24
3033,10,3
3034,10,21
3035,10,23
3036,10,17
3037,30,34
3038,10,10
3039,10,7
3040,10,3
3041,10,31
3042,10,74
3043,10,10
3044,10,0
3045,10,27
3046,10,93
3047,10,53
3048,30,67
3049,10,58
3050,10,0
3051,10,58
3052,30,30
3053,30,77
3054,90,89
3055,10,17
3056,10,11
3057,10,0
3058,10,70
3059,10,38
3060,10,10
3061,10,56
3062,10,102
3063,10,54
3064,10,12
3065,10,10
3066,10,6
3067,10,80
3068,10,55
3069,10,103
3070,10,11
3071,10,58
3072,10,9
3073,10,9
3074,10,56
3075,10,36
3076,10,19
3077,10,0
3078,10,95
3079,90,91
3080,10,10
3081,10,21
3082,30,97
3083,10,77
3084,10,0
3085,10,71
3086,10,52
3087,10,8
3088,30,30
3089,10,24
3090,30,62
3091,30,57
3092,10,8
3093,10,13
3094,10,0
3095,10,10
3096,10,73
3097,10,79
3098,10,52
3099,10,0
3100,10,56
3101,10,22
3102,10,72
3103,10,36
3104,30,59
3105,10,12
3106,10,51
3107,10,92
3108,10,57
3109,10,81
3110,10,3
3111,10,107
3112,10,58
3113,10,59
3114,10,5
3115,10,79
3116,10,20
3117,10,54
3118,10,19
3119,10,11
3120,90,91
3121,30,35
3122,10,0
3123,10,16
3124,10,55
3125,10,12
3126,10,10
3127,30,37
3128,10,13
3129,30,71
3130,10,55
3131,10,17
3132,10,61
3133,10,10
3134,10,58
3135,30,60
3136,10,55
3137,10,18
3138,10,10
3139,10,55
3140,30,61
3141,10,11
3142,90,82
3143,10,14
3144,10,12
3145,10,64
3146,10,63
3147,10,1
3148,10,106
3149,30,21
3150,10,58
3151,10,8
3152,10,10
3153,10,70
3154,10,14
3155,30,68
3156,10,66
3157,10,16
3158,10,69
3159,10,13
3160,10,11
3161,10,11
3162,10,73
3163,10,24
3164,90,91
3165,10,0
3166,10,33
3167,10,93
3168,10,3
3169,10,0
3170,10,11
3171,10,13
3172,10,7
3173,10,69
3174,30,35
3175,10,40
3176,10,0
3177,30,68
3178,10,10
3179,30,36
3180,10,10
3181,10,51
3182,10,12
3183,10,76
3184,10,16
3185,10,66
3186,10,7
3187,10,31
3188,10,7
3189,10,86
3190,30,30
3191,10,2
3192,10,0
3193,10,54
3194,10,12
3195,10,12
3196,10,90
3197,10,15
3198,10,21
3199,10,98
3200,10,22
3201,10,17
3202,10,30
3203,30,26
3204,10,0
3205,10,84
3206,10,31
3207,30,52
3208,30,35
3209,10,10
3210,30,30
3211,10,87
3212,10,11
3213,10,10
3214,10,9
3215,10,0
3216,10,54
3217,30,31
3218,10,13
3219,10,11
3220,10,11
3221,10,55
3222,10,57
3223,10,10
3224,30,31
3225,10,15
3226,30,30
3227,10,10
3228,10,13
3229,10,21
3230,10,32
3231,10,9
3232,10,0
3233,10,2
3234,30,53
3235,10,80
3236,10,10
3237,10,83
3238,10,10
3239,10,11
3240,30,30
3241,10,11
3242,30,30
3243,10,91
3244,90,71
3245,10,10
3246,30,35
3247,10,27
3248,30,51
3249,30,40
3250,10,69
3251,10,0
3252,30,30
3253,30,30
3254,10,80
3255,10,2
3256,10,52
3257,10,70
3258,30,0
3259,10,75
3260,10,21
3261,10,100
3262,10,13
3263,30,27
3264,10,88
3265,10,10
3266,30,40
3267,10,2
3268,10,85
3269,10,11
3270,10,98
3271,10,19
3272,30,28
3273,10,12
3274,10,11
3275,90,88
3276,10,0
3277,10,16
3278,30,30
3279,10,5
3280,10,40
3281,30,40
3282,10,52
3283,10,20
3284,10,10
3285,30,23
3286,10,55
3287,10,9
3288,10,11
3289,10,11
3290,10,11
3291,10,18
3292,10,43
3293,10,28
3294,30,38
3295,10,11
3296,10,11
3297,10,0
3298,10,88
3299,10,59
3300,30,32
3301,10,10
3302,10,14
3303,10,59
3304,10,11
3305,10,22
3306,10,54
3307,10,58
3308,30,18
3309,10,93
3310,10,92
3311,10,11
3312,10,0
3313,10,14
3314,30,29
3315,10,12
3316,10,19
3317,10,1
3318,10,11
3319,10,88
3320,30,96
3321,30,58
3322,10,11
3323,10,98
3324,10,5
3325,10,10
3326,30,31
3327,10,35
3328,10,54
3329,10,13
3330,10,24
3331,10,11
3332,30,56
3333,10,29
3334,10,69
3335,10,1
3336,10,11
3337,10,9
3338,10,12
3339,30,31
3340,10,34
3341,10,0
3342,10,11
3343,10,11
3344,10,50
3345,10,7
3346,10,0
3347,10,63
3348,10,57
3349,10,62
3350,10,2
3351,10,74
3352,10,11
3353,10,13
3354,10,24
3355,10,28
3356,30,7
3357,30,3
3358,10,1
3359,30,50
3360,10,57
3361,30,31
3362,30,48
3363,30,33
3364,10,58
3365,10,55
3366,10,13
3367,10,15
3368,30,23
3369,10,63
3370,10,40
3371,10,62
3372,10,55
3373,10,81
3374,10,55
3375,10,13
3376,10,7
3377,10,11
3378,10,70
3379,10,12
3380,10,76
3381,10,0
3382,10,0
3383,10,3
3384,10,56
3385,30,92
3386,10,0
3387,10,48
3388,10,52
3389,10,51
3390,10,17
3391,10,13
3392,30,28
3393,90,81
3394,10,36
3395,10,41
3396,10,10
3397,30,76
3398,30,39
3399,10,61
3400,10,1
3401,10,26
3402,10,10
3403,10,13
3404,90,95
3405,10,12
3406,10,10
3407,10,53
3408,10,10
3409,30,32
3410,10,10
3411,10,16
3412,10,18
3413,10,93
3414,90,82
3415,10,1
3416,10,52
3417,10,9
3418,30,72
3419,10,0
3420,10,95
3421,10,10
3422,10,41
3423,10,87
3424,10,0
3425,10,67
3426,30,31
3427,10,35
3428,10,55
3429,90,92
3430,10,11
3431,10,10
3432,30,37
3433,10,13
3434,10,8
3435,30,46
3436,10,28
3437,10,18
3438,10,29
3439,10,78
3440,10,10
3441,30,54
3442,10,9
3443,10,12
3444,10,82
3445,10,54
3446,10,8
3447,10,64
3448,10,68
3449,10,0
3450,10,39
3451,30,27
3452,10,17
3453,10,13
3454,10,19
3455,10,5
3456,10,10
3457,10,12
3458,10,22
3459,10,22
3460,10,41
3461,10,27
3462,10,69
3463,10,49
3464,10,12
3465,30,31
3466,10,9
3467,10,11
3468,10,14
3469,10,54
3470,10,8
3471,10,10
3472,10,94
3473,30,52
3474,30,30
3475,30,83
3476,30,30
3477,10,16
3478,30,6
3479,10,54
3480,10,5
3481,10,13
3482,10,0
3483,10,10
3484,30,60
3485,90,88
3486,10,0
3487,10,0
3488,10,8
3489,10,0
3490,10,10
3491,10,41
3492,10,11
3493,10,98
3494,10,29
3495,10,42
3496,10,55
3497,30,57
3498,90,48
3499,10,76
3500,30,2
3501,10,98
3502,10,82
3503,10,0
3504,10,11
3505,10,5
3506,90,101
3507,10,18
3508,90,93
3509,10,12
3510,10,98
3511,10,26
3512,10,10
3513,30,50
3514,10,11
3515,30,36
3516,30,31
3517,30,40
3518,30,69
3519,30,59
3520,10,14
3521,10,1
3522,10,4
3523,10,12
3524,10,77
3525,10,74
3526,10,59
3527,90,92
3528,10,43
3529,10,0
3530,10,42
3531,10,0
3532,30,31
3533,10,0
3534,10,49
3535,30,30
3536,30,30
3537,10,13
3538,10,77
3539,10,81
3540,30,56
3541,10,12
3542,10,14
3543,10,49
3544,10,95
3545,10,85
3546,10,14
3547,10,53
3548,30,99
3549,30,27
3550,30,27
3551,30,32
3552,10,21
3553,10,10
3554,10,74
3555,10,80
3556,30,54
3557,10,11
3558,30,66
3559,10,31
3560,10,11
3561,10,82
3562,10,54
3563,10,14
3564,10,21
3565,10,88
3566,10,58
3567,10,0
3568,30,28
3569,30,28
3570,10,86
3571,10,12
3572,10,49
3573,10,9
3574,10,0
3575,10,11
3576,10,8
3577,10,53
3578,30,31
3579,10,10
3580,90,93
3581,90,104
3582,10,51
3583,10,13
3584,10,38
3585,10,74
3586,10,50
3587,30,82
3588,10,53
3589,10,71
3590,10,39
3591,30,105
3592,10,48
3593,10,54
3594,10,55
3595,10,67
3596,30,29
3597,10,14
3598,10,93
3599,30,69
3600,10,39
3601,30,63
3602,10,51
3603,10,28
3604,10,16
3605,10,72
3606,10,51
3607,10,50
3608,30,31
3609,10,54
3610,10,12
3611,10,90
3612,10,10
3613,10,24
3614,10,50
3615,10,66
3616,10,51
3617,10,19
3618,10,10
3619,10,76
3620,10,33
3621,10,56
3622,10,22
3623,10,53
3624,10,11
3625,10,27
3626,10,10
3627,10,33
3628,10,73
3629,30,23
3630,10,53
3631,10,17
3632,10,8
3633,10,10
3634,10,61
3635,10,22
3636,10,5
3637,10,14
3638,10,30
3639,10,32
3640,10,63
3641,30,32
3642,90,101
3643,180,25
3644,10,58
3645,10,53
3646,10,84
3647,10,54
3648,10,60
3649,10,11
3650,10,7
3651,10,10
3652,30,37
3653,10,57
3654,10,92
3655,10,48
3656,90,107
3657,10,61
3658,10,5
3659,10,12
3660,10,28
3661,10,90
3662,30,61
3663,10,20
3664,10,89
3665,10,10
3666,30,35
3667,10,51
3668,30,35
3669,30,53
3670,10,10
3671,30,27
3672,10,1
3673,10,37
3674,30,28
3675,10,1
3676,10,52
3677,90,91
3678,10,7
3679,10,24
3680,30,29
3681,30,57
3682,10,10
3683,10,53
3684,10,14
3685,10,78
3686,10,11
3687,10,55
3688,10,11
3689,10,66
3690,10,80
3691,10,51
3692,10,0
3693,30,31
3694,10,53
3695,10,8
3696,10,0
3697,30,31
3698,10,71
3699,10,5
3700,10,12
3701,10,48
3702,30,29
3703,10,14
3704,10,75
3705,10,15
3706,10,55
3707,10,0
3708,10,8
3709,10,18
3710,10,57
3711,30,31
3712,10,88
3713,10,12
3714,30,40
3715,10,91
3716,10,96
3717,10,11
3718,30,32
3719,10,48
3720,10,50
3721,10,93
3722,90,90
3723,10,46
3724,10,54
3725,10,35
3726,10,33
3727,10,63
3728,10,88
3729,10,25
3730,10,11
3731,10,94
3732,10,76
3733,10,0
3734,30,28
3735,10,8
3736,10,56
3737,10,11
3738,10,33
3739,10,31
3740,10,24
3741,10,78
3742,10,11
3743,10,81
3744,10,52
3745,10,12
3746,30,32
3747,10,4
3748,10,0
3749,10,11
3750,10,56
3751,10,11
3752,30,28
3753,30,46
3754,90,91
3755,10,12
3756,10,46
3757,10,81
3758,10,46
3759,10,104
3760,90,87
3761,30,49
3762,10,51
3763,90,91
3764,30,42
3765,30,35
3766,10,62
3767,30,29
3768,30,26
3769,10,15
3770,10,16
3771,10,49
3772,10,6
3773,10,66
3774,10,10
3775,30,50
3776,10,11
3777,10,19
3778,10,9
3779,10,34
3780,10,29
3781,10,17
3782,30,29
3783,10,14
3784,10,9
3785,10,27
3786,10,32
3787,10,10
3788,10,74
3789,10,21
3790,10,56
3791,10,0
3792,10,10
3793,30,31
3794,10,10
3795,10,11
3796,10,22
3797,10,30
3798,10,4
3799,10,55
3800,10,3
3801,10,17
3802,90,91
3803,10,89
3804,10,50
3805,10,10
3806,30,7
3807,10,3
3808,10,13
3809,10,54
3810,10,26
3811,10,14
3812,10,52
3813,10,42
3814,10,31
3815,10,74
3816,10,14
3817,30,46
3818,10,10
3819,30,55
3820,10,64
3821,10,48
3822,10,11
3823,10,29
3824,10,11
3825,10,21
3826,10,52
3827,10,57
3828,10,19
3829,10,0
3830,10,9
3831,10,48
3832,10,11
3833,10,51
3834,10,0
3835,30,106
3836,10,56
3837,10,10
3838,90,97
3839,30,29
3840,30,31
3841,10,87
3842,10,9
3843,10,60
3844,10,43
3845,10,82
3846,10,11
3847,10,75
3848,10,11
3849,10,72
3850,10,54
3851,30,97
3852,10,53
3853,30,59
3854,10,48
3855,10,63
3856,10,10
3857,10,65
3858,10,7
3859,30,59
3860,10,9
3861,10,8
3862,10,0
3863,10,20
3864,30,66
3865,10,105
3866,10,52
3867,10,53
3868,30,32
3869,10,97
3870,10,13
3871,10,49
3872,10,94
3873,10,9
3874,10,21
3875,10,0
3876,10,9
3877,10,74
3878,10,0
3879,10,61
3880,10,75
3881,10,56
3882,10,30
3883,10,53
3884,10,0
3885,10,66
3886,10,13
3887,10,76
3888,10,0
3889,10,13
3890,10,59
3891,10,9
3892,10,10
3893,10,15
3894,10,65
3895,10,52
3896,10,9
3897,30,47
3898,10,20
3899,10,0
3900,10,11
3901,10,3
3902,10,9
3903,10,18
3904,10,66
3905,10,11
3906,10,12
3907,10,12
3908,10,35
3909,30,34
3910,10,11
3911,10,11
3912,10,48
3913,10,47
3914,10,55
3915,10,11
3916,10,17
3917,10,54
3918,10,6
3919,10,72
3920,10,65
3921,10,12
3922,10,67
3923,10,53
3924,10,6
3925,10,19
3926,10,107
3927,10,16
3928,10,11
3929,10,15
3930,10,12
3931,90,88
3932,10,36
3933,10,0
3934,30,30
3935,10,0
3936,10,0
3937,10,104
3938,10,46
3939,10,11
3940,10,12
3941,10,58
3942,10,40
3943,10,0
3944,10,24
3945,30,0
3946,10,52
3947,10,12
3948,10,55
3949,10,75
3950,10,10
3951,10,77
3952,10,41
3953,10,73
3954,10,11
3955,10,0
3956,90,91
3957,10,51
3958,10,20
3959,10,51
3960,30,32
3961,10,14
3962,10,23
3963,10,23
3964,10,50
3965,10,89
3966,10,30
3967,10,45
3968,30,55
3969,30,56
3970,10,40
3971,10,8
3972,10,66
3973,10,36
3974,10,26
3975,30,38
3976,10,49
3977,90,68
3978,10,12
3979,10,94
3980,10,0
3981,10,11
3982,10,65
3983,30,12
3984,10,52
3985,30,51
3986,10,46
3987,10,22
3988,10,100
3989,10,63
3990,10,12
3991,10,10
3992,10,15
3993,10,70
3994,10,81
3995,10,8
3996,10,7
3997,30,31
3998,30,50
3999,30,29
4000,30,38
4001,30,31
4002,30,20
4003,10,24
4004,10,41
4005,10,15
4006,10,49
4007,30,29
4008,10,58
4009,10,10
4010,10,7
4011,10,98
4012,10,10
4013,30,46
4014,10,18
4015,30,26
4016,10,1
4017,10,6
4018,10,34
4019,10,51
4020,30,38
4021,10,59
4022,10,29
4023,10,66
4024,10,32
4025,10,53
4026,30,64
4027,10,55
4028,10,8
4029,10,46
4030,10,14
4031,10,55
4032,10,0
4033,30,28
4034,30,31
4035,10,0
4036,30,31
4037,10,104
4038,10,16
4039,10,32
4040,10,10
4041,10,37
4042,10,85
4043,10,45
4044,10,10
4045,30,56
4046,10,1
4047,10,66
4048,30,39
4049,10,50
4050,10,47
4051,10,12
4052,10,74
4053,10,48
4054,10,51
4055,10,50
4056,10,11
4057,30,46
4058,10,10
4059,10,0
4060,10,73
4061,10,7
4062,10,15
4063,10,10
4064,10,11
4065,10,9
4066,30,41
4067,10,16
4068,10,4
4069,10,78
4070,10,9
4071,10,27
4072,10,57
4073,10,7
4074,10,57
4075,10,0
4076,10,2
4077,10,41
4078,30,60
4079,10,37
4080,10,1
4081,10,49
4082,10,46
4083,10,1
4084,10,16
4085,10,23
4086,10,11
4087,10,17
4088,10,27
4089,10,10
4090,10,10
4091,10,10
4092,10,47
4093,30,49
4094,10,31
4095,10,12
4096,10,49
4097,10,55
4098,30,29
4099,10,11
4100,10,53
4101,10,50
4102,30,31
4103,10,17
4104,30,66
4105,10,11
4106,10,46
4107,30,30
4108,10,24
4109,10,10
4110,10,10
4111,10,26
4112,10,66
4113,10,49
4114,10,104
4115,10,28
4116,10,10
4117,90,90
4118,10,54
4119,10,20
4120,10,46
4121,10,23
4122,10,0
4123,90,91
4124,10,10
4125,10,42
4126,10,0
4127,10,12
4128,10,25
4129,30,66
4130,10,10
4131,10,43
4132,10,11
4133,10,15
4134,30,34
4135,10,12
4136,10,7
